Operation Name,Operation Type,Address,City,Total Floor Area,Avg hrs per wk,Annual Flow,Electricity,Natural Gas,GHG Emissions,Energy Intensity
Traffic Services and Garage,Police stations and associated offices and facilities,9 Hanna Ave,Toronto,297988,168,0,2870640.93,365609.739,"817,311",22.6
Thomson Memorial Park,Other,1007 Brimley Rd,Toronto,0,100,0,198244.1347,6047.804707,"20,153",
Trinity Square Park,Other,19 Trinity Sq,Toronto,0,100,0,66351.65754,0,"2,919",
Three Valley Park,Other,74 Three Valleys Dr,Toronto,0,100,0,4268.684,0,188,
Bathurst St,Other,Bathurst St,Toronto,0,168,0,2733.900977,0,120,
Steelcase Rd,Other,Steelcase Rd,Toronto,0,168,0,1856.552615,0,82,
Unknown,Other,55 John Street,Toronto,0,168,0,277259.3907,0,"12,199",
Toryork Office,Fire stations and associated offices and facilities,40 Toryork Dr,Toronto,42625,168,0,686891.288,132036.2352,"279,772",48.8
University Avenue Islands,Other,University Ave.,Toronto,0,100,0,22398.74653,0,986,
Union Station,Other,61 Front St. W.,Toronto,779167,168,0,14253404.8,226978.53,"3,329,756",40.3
University Settlement House R.C,Indoor recreational facilities,23 Grange Rd,Toronto,47566,100,0,586908.31,197829.1015,"399,721",56.2
Underpass Park,Other,29 Lower River St,Toronto,0,100,0,4302.822257,0,189,
Valleyfield Rink (outdoor),Other,35 The Westway,Toronto,0,100,0,126142.7019,0,"5,550",
Vine Avenue Playground,Other,200 Vine Av,Toronto,0,100,0,5460.829991,0,240,
Vermont Square Park,Other,819 Palmerston Ave,Toronto,0,100,0,5116.669806,0,225,
Victoria Village Arena,Indoor sports arenas,190 Bermondsey Ave.,Toronto,33637,100,0,675603.0993,55002.6997,"133,682",37.3
Viewmount Park Tennis,Other,167 Viewmount Ave,Toronto,1916,100,0,62789.60351,0,"2,763",32.8
Victoria Park Transfer Station,Other,3350 Victoria Pk Ave.,Toronto,83959,70,0,951965.6439,101402.1406,"233,537",24.1
Victoria Village,Public libraries,184 Sloane Ave,Toronto,5382,70,0,58074.49285,11217.35294,"23,756",32.8
W Acres Senior Ctr,Indoor recreational facilities,65 Hinton Rd,Toronto,4994,100,0,20444.2572,10337.20853,"20,437",25.9
Wallace-Emerson C.C,Indoor swimming pools,1260 Dufferin St,Toronto,51882,100,0,677655.7,69436.84171,"161,052",27.2
Warden Hilltop C.C.,Community centres,25 Mendelssohn St,Toronto,25995,100,0,483138.23,20819.39425,"60,607",27
Warden Ave Storm PS,Other,1433 Warden Ave,Toronto,462,168,0,42765.40437,0,"1,882",92.6
Woodbine Beach Park,Other,1675 Lake Shore Blvd E,Toronto,7535,100,0,61448.25907,0,"2,704",8.2
Woodbine Childcare Centre,Other,700 Milverton Blvd,Toronto,4801,100,0,65629.98614,495.051282,"3,823",14.8
Wesburn Manor,Long-term care,400 The West Mall,Toronto,150867,168,0,2143023.188,446745.1395,"938,641",45.5
Woburn Park,Other,50 Dormington Dr,Toronto,0,100,0,3693.925356,0,163,
Woburn Ave Playground,Other,75 Woburn Ave,Toronto,0,100,0,729.3688,0,32,
Donald Summerville Olympic Pool,Other,1867 Lake Shore Blvd E,Toronto,27050,100,0,410868.8861,52316.67742,"116,957",35.6
Willowridge Childcare Centre,Other,30 Earldown Dr,Toronto,4844,100,0,87478.7833,15304.63839,"32,775",51.4
Wilket Creek Park,Other,1120 Leslie St,Toronto,0,100,0,55218.02917,0,"2,430",
Woodward & Highland,Other,Woodward & Highland,Thornhill,0,168,0,2816.843629,0,124,
Willowdale Lawn Bowling,Indoor recreational facilities,150 Beecroft Rd,Toronto,2293,100,0,46255.65827,10733.85706,"22,322",69.6
West Deane Pool (outdoor),Other,19 Sedgebrooke Cres,Toronto,1098,100,0,31185.19471,5802.119865,"12,338",84.2
Western District Office,"Administrative offices and related facilities, including municipal council chambers",61 Edgehill Rd.,Toronto,4844,70,0,29090.36565,14828.48657,"29,306",38.3
West Rouge C.C,Community centres,270 Rouge Hills Dr,Toronto,24402,100,0,245971.1222,48312,"102,132",31
West Scarborough N.C,Community centres,313 Pharmacy Ave,Toronto,25198,100,0,290494.7907,123030.9867,"245,310",63.1
Westwood Park,Other,90 Floyd Ave,Toronto,0,100,0,3772.673283,0,166,
Westway Rink (outdoor),Other,175 The Westway,Toronto,3714,100,0,213572.2126,16068.58862,"39,767",103.2
William Goodwin House,Cultural facilities,355 Lesmill Rd.,Toronto,1744,100,0,31629.29295,5744.774253,"12,249",52.9
Westgrove Pool (outdoor),Other,15 Redgrave Dr,Toronto,1055,100,0,238105.8963,13024.08882,"35,092",356
Whitlam Warehouse,Indoor recreational facilities,25 Whitlam Ave,Toronto,24865,100,0,64103.88836,48065.95569,"93,665",23
W.H. Johnston Pumping Station,Facilities related to the pumping of water,1560 Royal York Rd,Toronto,1744,168,20099.95,2673550.99,0,"117,636","1,533.00"
West Humber Parkland,Other,70 Westhumber Blvd,Toronto,1163,100,0,30288.36093,0,"1,333",26
Wards Island Buildings,Other,0 Wards Isld,Toronto,0,100,0,11606.84955,7723.72852,"15,109",
William H. Bolton Arena,Indoor sports arenas,40 Rossmore Rd/843 Palmerston Av,Toronto,22174,100,0,798707.5798,0,"35,143",36
Willowdale Park Tennis,Other,374 Kenneth Ave,Toronto,0,100,0,6676.403931,0,294,
Winchester Park North,Other,512 Ontario St,Toronto,0,100,0,1854.936571,0,82,
Ward's Island Sewage Pumping Station,Facilities related to the pumping of sewage,235 Cibola Ave,Toronto,0,168,33.2977355,3510.321073,0,154,
Wirral Crt Sewage Pumping Station,Facilities related to the pumping of sewage,1 Wirral Crt,Toronto,0,168,547.4149693,67165.13912,0,"2,955",
Withrow Park,Other,725 Logan Ave,Toronto,6835,100,0,6343.791239,15618.32821,"29,798",25.1
Wellesley Jarvis Office,"Administrative offices and related facilities, including municipal council chambers",111 Wellesley St.E.,Toronto,52108,70,0,1344964.98,0,"59,178",25.8
Wellesley Park,Other,474 Wellesley St E,Toronto,23000,100,0,12344.28947,0,543,0.5
Wanless Park,Other,250 Wanless Ave,Toronto,0,100,0,59208.5001,148.857142,"2,887",
Wigmore Park,Other,106 Wigmore Dr,Toronto,0,100,0,10580.43962,0,466,
Woodview Park,Public libraries,16-18 Bradstock Rd,Toronto,5360,70,0,54209.23748,5220.485867,"12,252",20.4
Withrow Park Ice Rink,Other,725 Logan Ave,Toronto,452,100,0,278615.0009,0,"12,259",616.4
WPC Service Chambers,Other,Various Locations,Toronto,0,168,0,344766.4821,0,"15,170",
Women's Residence,Social housing,674 Dundas St. W,Toronto,28255,168,0,527694.6728,58488.99733,"133,763",40.5
Water Revenue Office,"Administrative offices and related facilities, including municipal council chambers",77 Elizabeth St,Toronto,14768,70,0,179134.3074,17068.98613,"40,142",24.3
West Rouge Sewage Pumping Station,Facilities related to the pumping of sewage,6570 Lawrence Ave.E.,Toronto,3229,168,0,222151.86,0,"9,775",68.8
Woodside Square,Public libraries,1571 Sandhurst Circle,Toronto,9795,70,0,149054.3661,19793,"43,967",36.5
WS Service Chambers,Other,Various Locations,Toronto,0,168,0,193403.9296,0,"8,510",
Western Services Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",235 Edenbridge Dr.,Toronto,4133,70,0,22883.84095,10493.84114,"20,840",32.3
Weston,Public libraries,2 King St,Toronto,11948,70,0,173659.4371,18059.57868,"41,774",30.5
Weston Park,Other,2125 Lawrence Ave W,Toronto,3250,100,0,58856.75199,29235,"57,844",113.1
West Toronto Pumping Station,Facilities related to the pumping of water,143 Old Weston Rd,Toronto,7739,168,42979.779,6772784.97,0,"298,003",875.2
Wishing Well Park,Other,1700 Pharmacy Ave,Toronto,0,100,0,54690.05824,0,"2,406",
Wychwood,Public libraries,1431 Bathurst St.,Toronto,6383,70,0,117825.6088,11220.69091,"26,391",37
Wellington Yard & Office,"Storage facilities where equipment or vehicles are maintained, repaired or stored",677 Wellington St W,Toronto,2164,70,0,48228.35608,0,"2,122",22.3
Wellington Yard & Storage,"Storage facilities where equipment or vehicles are maintained, repaired or stored",677 Wellington St W,Toronto,21269,70,0,25360.05854,6827.402017,"14,020",4.6
York Civic Center,"Administrative offices and related facilities, including municipal council chambers",2700 Eglinton Ave W,Toronto,72915,70,0,1472576.681,140452.9216,"330,249",40.5
York Mills Valley Park,Other,5 Mill St,Toronto,0,100,0,44922.53878,0,"1,977",
Yorkville,Public libraries,22 Yorkville Ave.,Toronto,9052,70,0,198504.2268,28577.85667,"62,746",55.3
Yonge & Eglinton Water Mtr 31,Other,Yonge & Eglinton,Toronto,0,168,0,509.327257,0,22,
David Appleton Community Centre,Community centres,33A Pritchard Ave,Toronto,2906,100,0,63974.47173,7598.942353,"17,177",49.6
York Mills Arena,Indoor sports arenas,2539 Bayview Ave,Toronto,23573,100,0,406138.3307,28223.30667,"71,212",29.9
York Woods,Public libraries,1785 Finch Ave W,Toronto,42173,70,0,784709.5547,58083.09425,"144,304",33.1
Zion Methodist Church,Cultural facilities,1650 Finch Ave  E,Toronto,2002,100,0,14181.77016,6837.478023,"13,547",43.1
Zooview Park,Other,50 Hedge End Rd.,Toronto,0,100,0,2651.084655,0,117,
Zion School House,Cultural facilities,1091 Finch Ave. E,Toronto,1582,100,0,19921.56985,4767.584092,"9,887",44.4
Casa Loma,Cultural facilities,1 Austin Terrace,Toronto,121374,100,0,1062313.29,15992.41704,"76,967",10.1
Disco Yard,"Storage facilities where equipment or vehicles are maintained, repaired or stored",150 Disco Rd,Toronto,131976,70,0,866102.4956,211128.8237,"437,142",23.5
Dyas Road,"Administrative offices and related facilities, including municipal council chambers",14 & 18 Dyas,Toronto,102516,70,0,1802407.786,106696.1401,"280,962",28.6
Wedgewood Pool and Rink,Other,15 Swan Ave,Toronto,2648,100,0,176410.3303,17118.81281,"40,117",134.9
West Mall Rink and Pool,Other,376 The West Mall,Toronto,9192,100,0,343172.7118,43833.06699,"97,944",87.7
Westmount Park and Pool,Other,22 Arcade Dr,Toronto,1195,100,0,2090.916835,9923,"18,846",89.4
